Inquiry Routing & Information System (IRIS)-VA	2015-05-13	https://www.federalregister.gov/documents/full_text/xml/2015/05/13/2015-11493.xml
Delete entry and replace with “WHS Living Disaster Recovery Planning System (LDRPS) Records.”	2014-04-09	https://www.federalregister.gov/documents/full_text/xml/2014/04/09/2014-07868.xml
Employee Training Requests and Payment Records.	2010-06-07	https://www.federalregister.gov/documents/full_text/xml/2010/06/07/2010-13481.xml
DHS/ICE-005 Trade Transparency Analysis and Research (TTAR). 	2014-12-01	https://www.federalregister.gov/documents/full_text/xml/2014/12/01/2014-28168.xml
COMMERCE/ITA-8, Salesforce Relationship Management System.	2015-05-11	https://www.federalregister.gov/documents/full_text/xml/2015/05/11/2015-11310.xml
Spinal Cord Dysfunction-Registry (SCD-R)-VA. 	2004-06-23	https://www.federalregister.gov/documents/full_text/xml/2004/06/23/04-14188.xml
“Early Retirement Reinsurance Program (ERRP),” OCIIO, OS/HHS.	2010-06-03	https://www.federalregister.gov/documents/full_text/xml/2010/06/03/2010-13178.xml
Records of Defunct Agencies. 	2008-04-25	https://www.federalregister.gov/documents/full_text/xml/2008/04/25/E8-8904.xml
Information Pertaining or Relevant to SEC Regulated Entities and Their Activities.	2014-11-24	https://www.federalregister.gov/documents/full_text/xml/2014/11/24/2014-27745.xml
Investigations and Complaints.	2010-06-02	https://www.federalregister.gov/documents/full_text/xml/2010/06/02/2010-13299.xml
Pegasys. 	2008-04-25	https://www.federalregister.gov/documents/full_text/xml/2008/04/25/E8-8919.xml
Nuclear Access Authorization and Fitness for Duty Records-TVA	2015-04-29	https://www.federalregister.gov/documents/full_text/xml/2015/04/29/2015-09696.xml
“National Plan and Provider Enumeration System” (NPPES), HHS/CMS/OFM”.	2010-06-01	https://www.federalregister.gov/documents/full_text/xml/2010/06/01/2010-12996.xml
Information Technology Access and Control Records (March 5, 2013, 78 FR 14283).	2014-11-19	https://www.federalregister.gov/documents/full_text/xml/2014/11/19/2014-27389.xml
WHS DefenseReady	2015-04-22	https://www.federalregister.gov/documents/full_text/xml/2015/04/22/2015-09314.xml
Pay and Leave Records of Employees.	2014-11-03	https://www.federalregister.gov/documents/full_text/xml/2014/11/03/2014-26095.xml
Travel Charge Card Program. 	2008-04-25	https://www.federalregister.gov/documents/full_text/xml/2008/04/25/E8-8922.xml
Privacy Act Case Files (October 29, 2012, 77 FR 65539)	2015-04-10	https://www.federalregister.gov/documents/full_text/xml/2015/04/10/2015-08195.xml
DoD Women, Infants, and Children Overseas Participant Information Management System (November 18, 2013, 78 FR 69076).	2014-04-09	https://www.federalregister.gov/documents/full_text/xml/2014/04/09/2014-07870.xml
Human Resources Management System (HRMS) (August 19, 2009; 74 FR 41874).	2010-05-28	https://www.federalregister.gov/documents/full_text/xml/2010/05/28/2010-12961.xml
Contracted Travel Services Program. 	2008-04-25	https://www.federalregister.gov/documents/full_text/xml/2008/04/25/E8-8923.xml
Civil Engineer System-Fire Department Records (December 4, 2008, 73 FR 73924).	2014-11-19	https://www.federalregister.gov/documents/full_text/xml/2014/11/19/2014-27395.xml
Defense Eligibility Records (May 11, 2004, 69 FR 26081). 	2004-06-15	https://www.federalregister.gov/documents/full_text/xml/2004/06/15/04-13352.xml
Child Care Subsidy. 	2008-04-25	https://www.federalregister.gov/documents/full_text/xml/2008/04/25/E8-8924.xml
Delete entry and replace with “Defense MilPay Office (DMO)/Defense MilPay Repository (DMR)”.	2014-11-17	https://www.federalregister.gov/documents/full_text/xml/2014/11/17/2014-27166.xml
Health Benefits Authorization Files (November 18, 2013, 78 FR 69076)	2014-11-17	https://www.federalregister.gov/documents/full_text/xml/2014/11/17/2014-27102.xml
Rent Reform Demonstration.	2015-04-02	https://www.federalregister.gov/documents/full_text/xml/2015/04/02/2015-07613.xml
Delete entry and replace with “Officer Promotion Propriety Actions.”	2014-04-09	https://www.federalregister.gov/documents/full_text/xml/2014/04/09/2014-07910.xml
Remedy Action Request System (RARS).	2010-05-28	https://www.federalregister.gov/documents/full_text/xml/2010/05/28/2010-12934.xml
Records About Restricted Dataset Requesters	2015-04-01	https://www.federalregister.gov/documents/full_text/xml/2015/04/01/2015-07444.xml
Delete entry and replace with “Civilian Pay Accounting Interface System (CPAIS).” 	2014-11-17	https://www.federalregister.gov/documents/full_text/xml/2014/11/17/2014-27029.xml
Enlisted Master File Automated Systems (September 21, 2006, 71 FR 55173).	2013-06-07	https://www.federalregister.gov/documents/full_text/xml/2013/06/07/2013-13497.xml
Travel System.	2008-04-25	https://www.federalregister.gov/documents/full_text/xml/2008/04/25/E8-8930.xml
Delete entry and replace with “Air Force Institute of Technology Data Applications Knowledge System (AFITDAKS).”	2015-03-27	https://www.federalregister.gov/documents/full_text/xml/2015/03/27/2015-07270.xml
Electronic Credentials for Personal Identity Verification-NRC.	2015-03-30	https://www.federalregister.gov/documents/full_text/xml/2015/03/30/2015-07186.xml
Investigative Files (October 15, 2008, 73 FR 61084)	2014-11-14	https://www.federalregister.gov/documents/full_text/xml/2014/11/14/2014-26970.xml
“MMA Section 641 Prescription Drug Benefit Demonstration” (MMA641) System No. 09-70-0545, HHS/CMS/ORDI. 	2004-06-10	https://www.federalregister.gov/documents/full_text/xml/2004/06/10/04-13240.xml
MCB Camp Lejeune Historic Drinking Water Notification Registry (December 14, 2009, 74 FR 66111).	2015-03-23	https://www.federalregister.gov/documents/full_text/xml/2015/03/23/2015-06507.xml
Trust Asset and Accounting Management System—Interior, BIA-04.	2014-11-14	https://www.federalregister.gov/documents/full_text/xml/2014/11/14/2014-27033.xml
Delete entry and replace with “Air Force Family Integrated Results and Statistical Tracking (AFFIRST).”	2014-04-09	https://www.federalregister.gov/documents/full_text/xml/2014/04/09/2014-07874.xml
Federal Reserve Bank and Branch Directors	2004-06-07	https://www.federalregister.gov/documents/full_text/xml/2004/06/07/04-12728.xml
Millennium Cohort Study (June 16, 2003, 68 FR 35657).	2014-11-14	https://www.federalregister.gov/documents/full_text/xml/2014/11/14/2014-26930.xml
Effectiveness/Performance Reporting Records (February 10, 2009, 74 FR 6591).	2012-09-13	https://www.federalregister.gov/documents/full_text/xml/2012/09/13/2012-22580.xml
eLease. 	2008-04-25	https://www.federalregister.gov/documents/full_text/xml/2008/04/25/E8-8934.xml
NASA Education Records.	2015-03-17	https://www.federalregister.gov/documents/full_text/xml/2015/03/17/2015-06065.xml
National Security Education Program Records (June 17, 2011, 76 FR 35421).	2014-04-09	https://www.federalregister.gov/documents/full_text/xml/2014/04/09/2014-07845.xml
Administrative Files of the Assistant Secretary of Defense, PAE (February 22, 1993; 58 FR 10227).	2010-05-27	https://www.federalregister.gov/documents/full_text/xml/2010/05/27/2010-12685.xml
Delete entry and replace with “National Language Service Corps (NLSC) Records.”	2015-03-13	https://www.federalregister.gov/documents/full_text/xml/2015/03/13/2015-05676.xml
Accounting Systems for the Department of Justice (DOJ). 	2004-06-03	https://www.federalregister.gov/documents/full_text/xml/2004/06/03/04-12578.xml
“Veteran, Patient, Employee, and Volunteer Research and Development Project Records—VA.”	2010-05-27	https://www.federalregister.gov/documents/full_text/xml/2010/05/27/2010-12758.xml
DHS/CBP-016 Nonimmigrant and Immigrant Information System.	2015-03-13	https://www.federalregister.gov/documents/full_text/xml/2015/03/13/2015-05804.xml
Badge and Access Control System Records (May 6, 2010, 75 FR 24932).	2014-04-09	https://www.federalregister.gov/documents/full_text/xml/2014/04/09/2014-07843.xml
DLA Workplace Lactation Program Records. 	2005-07-06	https://www.federalregister.gov/documents/full_text/xml/2005/07/06/05-13205.xml
Voucher Processing System (VPS). 	2008-12-12	https://www.federalregister.gov/documents/full_text/xml/2008/12/12/E8-29381.xml
GSA/PBS- 8 (Electronic Document Management System - EDMS)	2010-05-26	https://www.federalregister.gov/documents/full_text/xml/2010/05/26/2010-12683.xml
“Chronic Condition Warehouse” (CCW) HHS/CMS/OEM.	2014-10-31	https://www.federalregister.gov/documents/full_text/xml/2014/10/31/2014-25937.xml
Delete entry and replace with “Correspondence and Task Management System (CATMS).”	2014-04-09	https://www.federalregister.gov/documents/full_text/xml/2014/04/09/2014-07846.xml
NGA Threat Mitigation Records	2013-05-31	https://www.federalregister.gov/documents/full_text/xml/2013/05/31/2013-12876.xml
Tracking-at-a-Glance® (TAAG) case management system for the Disaster Housing Assistance Program (DHAP). 	2008-04-23	https://www.federalregister.gov/documents/full_text/xml/2008/04/23/E8-8844.xml
Applicant Record System.	2010-05-20	https://www.federalregister.gov/documents/full_text/xml/2010/05/20/2010-12096.xml
“Hospice Item Set (HIS) System” HHS/CMS/CCSQ.	2014-04-08	https://www.federalregister.gov/documents/full_text/xml/2014/04/08/2014-07552.xml
General Personnel Records	2013-02-22	https://www.federalregister.gov/documents/full_text/xml/2013/02/22/2013-04053.xml
DHS/USCG-021 Appointment of Trustee or Guardian for Mentally Incompetent Personnel. 	2014-10-31	https://www.federalregister.gov/documents/full_text/xml/2014/10/31/2014-25906.xml
DHS/USCG-008 United States Coast Guard Courts Martial Case Files 	2014-10-31	https://www.federalregister.gov/documents/full_text/xml/2014/10/31/2014-25908.xml
DLA Drug-Free Workplace Program Records.	2010-05-20	https://www.federalregister.gov/documents/full_text/xml/2010/05/20/2010-12097.xml
Personnel Security and Suitability Investigatory Records. 	2008-04-17	https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8240.xml
Computer Aided Dispatch and Records Management System (CAD/RMS).	2014-10-30	https://www.federalregister.gov/documents/full_text/xml/2014/10/30/2014-25834.xml
GSA/PBS-7 (The Museum System - TMS)	2010-05-20	https://www.federalregister.gov/documents/full_text/xml/2010/05/20/2010-12039.xml
Registered Traveler (RT) Operations Files. 	2004-06-01	https://www.federalregister.gov/documents/full_text/xml/2004/06/01/04-12452.xml
Personnel Investigations Records.	2010-05-20	https://www.federalregister.gov/documents/full_text/xml/2010/05/20/2010-12132.xml
Interior, WBR-5: “Claims.” (Published March 17, 1999, 64 FR 13234) , Interior, WBR-7: “Concessions.” (Published December 9, 1999, 64 FR 69032) , Interior, WBR-11: “Identification/Security Cards.” (Published February 9, 2000, 65 FR 6393) , Interior, WBR-12: “Inventions and Patents.” (Published July 28, 1999, 64 FR 40894) , Interior, WBR-13: “Irrigation Management Service.” (Published June 3, 1999, 64 FR 29876) , Interior, WBR-14: “Land Exchange.” (Published June 3, 1999, 64 FR 29876) , Interior, WBR-15: “Land Settlement Entries.” (Published June 3, 1999, 64 FR 29876) , Interior, WBR-17: “Lands—Leases, Sales, Rentals, and Transfers.” (Published June 3, 1999, 64 FR 29876), Interior, WBR-19: “Mineral Location Entries.” (Published June 3, 1999, 64 FR 29876) , Interior, WBR-22: “Oil and Gas Applications.” (Published June 3, 1999, 64 FR 29876) , Interior, WBR-28: “Real Property and Right-of-Way Acquisitions.” (Published June 3, 1999, 64 FR 29876), Interior, WBR-29: “Right-of-Way Applications.” (Published June 3, 1999, 64 FR 29876) , Interior, WBR-31: “Acreage Limitation.” (Published March 17, 1999, 64 FR 13234) , Interior, WBR-32: “Special Use Applications, Licenses, and Permits.” (Published June 3, 1999, 64 FR 29876), Interior, WBR-37: “Trespass Cases.” (Published June 3, 1999, 64 FR 29876) , Interior, WBR-38: “Water right Applications.” (Published June 3, 1999, 64 FR 29876) , Interior, WBR-39: “Water Rights Acquisition.” (Published June 3, 1999, 64 FR 29876) , Interior, WBR-40: “Water Sales and Delivery Contracts.” (Published June 3, 1999, 64 FR 29876) , Interior, WBR-41: “Permits.” (Published June 3, 1999, 64 FR 29876) , Interior, WBR-43: “Real Estate Comparable Sales Data Storage.” (Published June 23, 1999, 64 FR 33504), Interior, WBR-45: “Equipment, Supply, and Service Contracts.” (Published August 11, 1999, 64 FR 43714) , Interior, WBR-48: “Lower Colorado River Well Inventory.” (Published June 3, 1999, 64 FR 29874)	2008-04-17	https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8265.xml
Opioid Treatment Waiver Notification System (OTWNS).	2010-05-20	https://www.federalregister.gov/documents/full_text/xml/2010/05/20/2010-12147.xml
Computer/Electronic Accommodations Program (August 11, 2011, 76 FR 49753).	2014-10-20	https://www.federalregister.gov/documents/full_text/xml/2014/10/20/2014-24754.xml
“Online Application Ordering for Products from the Healthcare Cost and Utilization Project (HCUP)”.	2013-05-31	https://www.federalregister.gov/documents/full_text/xml/2013/05/31/2013-12671.xml
Applications for Employment.	2005-06-16	https://www.federalregister.gov/documents/full_text/xml/2005/06/16/05-11843.xml
	2014-10-17	https://www.federalregister.gov/documents/full_text/xml/2014/10/17/2014-24765.xml
White House Support Program.	2008-04-15	https://www.federalregister.gov/documents/full_text/xml/2008/04/15/E8-7984.xml
Delete entry and replace with “General Accounting and Finance System—Defense Travel Records (GAFS-DTS).”	2014-03-25	https://www.federalregister.gov/documents/full_text/xml/2014/03/25/2014-06479.xml
COMMERCE/DEPT-10, Executive Correspondence Files.	2014-10-14	https://www.federalregister.gov/documents/full_text/xml/2014/10/14/2014-24323.xml
Navy Chaplain Privileged Counseling Files (February 21, 2008, 73 FR 9549).	2012-09-13	https://www.federalregister.gov/documents/full_text/xml/2012/09/13/2012-22552.xml
Hours of Duty Records	2004-05-25	https://www.federalregister.gov/documents/full_text/xml/2004/05/25/04-11689.xml
Digital Identity Access Management System (DIAMS)—P281	2014-09-29	https://www.federalregister.gov/documents/full_text/xml/2014/09/29/2014-23117.xml
DHS/FEMA-009 Hazard Mitigation, Disaster Public Assistance, and Disaster Loan Programs System of Records.	2014-03-24	https://www.federalregister.gov/documents/full_text/xml/2014/03/24/2014-06361.xml
Transportation Security Administration Transportation Security Enforcement Record System (TSERS).	2010-05-19	https://www.federalregister.gov/documents/full_text/xml/2010/05/19/2010-11917.xml
Foreign Criminal Jurisdiction Files (April 12, 1999, 64 FR 17648).	2014-03-18	https://www.federalregister.gov/documents/full_text/xml/2014/03/18/2014-05850.xml
Litigation Files, Administrative Complaints, and Personnel Actions, HS/OS/OIG/OCIG. 	2008-04-15	https://www.federalregister.gov/documents/full_text/xml/2008/04/15/E8-7987.xml
Delete entry and replace with “DoD Federal Docket Management System (DoD FDMS).”	2014-03-17	https://www.federalregister.gov/documents/full_text/xml/2014/03/17/2014-05744.xml
Intelligence Enterprise Files.	2014-09-26	https://www.federalregister.gov/documents/full_text/xml/2014/09/26/2014-23009.xml
Informational Personnel Records (June 11, 1997, 62 FR 31793)	2014-09-25	https://www.federalregister.gov/documents/full_text/xml/2014/09/25/2014-22843.xml
Defense Civilian Pay System (DCPS) (December 12, 2008, 73 FR 75683).	2014-03-13	https://www.federalregister.gov/documents/full_text/xml/2014/03/13/2014-05441.xml
Transportation Security Administration Transportation Security Threat Assessment System (T-STAS).	2010-05-19	https://www.federalregister.gov/documents/full_text/xml/2010/05/19/2010-11919.xml
Potential Faculty Rating System (March 27, 2003, 68 FR 14951)	2014-09-22	https://www.federalregister.gov/documents/full_text/xml/2014/09/22/2014-22497.xml
Enterprise Correspondence Control System (ECCS) (August 19, 2009, 74 FR 41870).	2012-09-13	https://www.federalregister.gov/documents/full_text/xml/2012/09/13/2012-22550.xml
CSOSA Competency Assessment Tool.	2014-03-13	https://www.federalregister.gov/documents/full_text/xml/2014/03/13/2014-05659.xml
Weaponizing Intelligence Combat Capability-Training Documentation System (WICC-TDS).	2008-04-10	https://www.federalregister.gov/documents/full_text/xml/2008/04/10/E8-7613.xml
Medical Readiness and Waivers Records.	2014-09-17	https://www.federalregister.gov/documents/full_text/xml/2014/09/17/2014-22094.xml
Broadcasting Board of Governors (BBG) Financial and Acquisition Management System	2014-09-17	https://www.federalregister.gov/documents/full_text/xml/2014/09/17/2014-22147.xml
INTERPOL-United States National Central Bureau (USNCB) Records System, JUSTICE/INTERPOL-001.	2010-05-18	https://www.federalregister.gov/documents/full_text/xml/2010/05/18/2010-11770.xml
Badge and Access Control System.	2004-05-17	https://www.federalregister.gov/documents/full_text/xml/2004/05/17/04-11046.xml
• 18-11-05 Title IV Program Files, originally published in the , Federal Register,  on April 12, 1994 (59 FR 17351), republished on June 4, 1999 (64 FR 30106, 30163-66), and amended on December 27, 1999 (64 FR 72384, 72407); and, • 18-11-07 Student Financial Assistance Collection Files, originally published in the , Federal Register,  on June 2, 1981 (46 FR 29596, 29649-29650), amended on December 9, 1983 (48 FR 55159), amended on June 18, 1984 (49 FR 24927), republished on June 4, 1999 (64 FR 30106, 30166-30169), and amended on December 27, 1999 (64 FR 72384, 72407).	2014-09-12	https://www.federalregister.gov/documents/full_text/xml/2014/09/12/2014-21792.xml
Standard Negotiable Instrument Processing System (January 22, 2009, 74 FR 3995). 	2014-03-12	https://www.federalregister.gov/documents/full_text/xml/2014/03/12/2014-05412.xml
Congressional, Executive, and Political Inquiry Records.	2012-09-13	https://www.federalregister.gov/documents/full_text/xml/2012/09/13/2012-22549.xml
National Consumer Complaint Database (NCCDB).	2010-05-13	https://www.federalregister.gov/documents/full_text/xml/2010/05/13/2010-11415.xml
Delete entry and replace with “Army Corrections System and Parole Board Records.”	2013-05-28	https://www.federalregister.gov/documents/full_text/xml/2013/05/28/2013-12569.xml
	2014-09-02	https://www.federalregister.gov/documents/full_text/xml/2014/09/02/2014-20741.xml
Combined Federal Campaign/Navy and Marine Corps Relief Society.	2008-04-10	https://www.federalregister.gov/documents/full_text/xml/2008/04/10/E8-7609.xml
Defense Acquisition University Mailing Lists.	2004-05-13	https://www.federalregister.gov/documents/full_text/xml/2004/05/13/04-10828.xml
Freedom of Information Act/Privacy Act Requests and Administrative Appeal Records	2014-08-22	https://www.federalregister.gov/documents/full_text/xml/2014/08/22/2014-19935.xml
Educational Delay Action Notification (January 12, 2009, 74 FR 1183)	2013-03-05	https://www.federalregister.gov/documents/full_text/xml/2013/03/05/2013-05049.xml
Financial Management Workflow.	2010-11-22	https://www.federalregister.gov/documents/full_text/xml/2010/11/22/2010-29335.xml
Reasonable Accommodation Program Records (December 9, 2011, 76 FR 76956).	2014-08-22	https://www.federalregister.gov/documents/full_text/xml/2014/08/22/2014-19932.xml
Enterprise Content Management (ECM) USDA/RD-2	2014-03-12	https://www.federalregister.gov/documents/full_text/xml/2014/03/12/2014-05351.xml
	2010-05-12	https://www.federalregister.gov/documents/full_text/xml/2010/05/12/2010-11349.xml
NCIS Investigative Files System (June 30, 1998, 63 FR 35575).	2008-04-10	https://www.federalregister.gov/documents/full_text/xml/2008/04/10/E8-7617.xml
Reasonable Accommodation Information System. 	2008-04-09	https://www.federalregister.gov/documents/full_text/xml/2008/04/09/E8-7414.xml
Navy Military Awards System.	2004-05-13	https://www.federalregister.gov/documents/full_text/xml/2004/05/13/04-10827.xml
Defense and Veterans Eye Injury and Vision Registry (DVEIVR), (November 18, 2013, 78 FR 69076)	2014-08-18	https://www.federalregister.gov/documents/full_text/xml/2014/08/18/2014-19561.xml
Student Information Files.	2010-05-11	https://www.federalregister.gov/documents/full_text/xml/2010/05/11/2010-11035.xml
Interior, DOI-18, “Civil Rights Complaints and Compliance Review Files”. 	2008-04-08	https://www.federalregister.gov/documents/full_text/xml/2008/04/08/E8-7273.xml
Consolidated Returned Check System (August 13, 2007, 72 FR 45230).	2013-05-28	https://www.federalregister.gov/documents/full_text/xml/2013/05/28/2013-12572.xml
Security Clearance File (February 22, 1993; 58 FR 10562).	2010-05-10	https://www.federalregister.gov/documents/full_text/xml/2010/05/10/2010-10939.xml
GSA Credential and Identity Management System (GCIMS).	2014-08-12	https://www.federalregister.gov/documents/full_text/xml/2014/08/12/2014-19079.xml
Automated Information Analysis and Recordkeeping, Criminal Investigation—Treasury/IRS.	2014-03-07	https://www.federalregister.gov/documents/full_text/xml/2014/03/07/2014-04947.xml
International Services.	2012-09-13	https://www.federalregister.gov/documents/full_text/xml/2012/09/13/2012-22511.xml
Payroll, Attendance, Retirement, and Leave Records—Interior, DOI-85. 	2008-04-08	https://www.federalregister.gov/documents/full_text/xml/2008/04/08/E8-7274.xml
DHS/TSA—002 Transportation Security Threat Assessment System (T-STAS).	2014-08-11	https://www.federalregister.gov/documents/full_text/xml/2014/08/11/2014-18699.xml
Personnel Security Data Files (May 18, 1999, 64 FR 26947).	2014-03-05	https://www.federalregister.gov/documents/full_text/xml/2014/03/05/2014-04820.xml
DHS/NPPD-001 Arrival and Departure Information System (ADIS). 	2013-05-28	https://www.federalregister.gov/documents/full_text/xml/2013/05/28/2013-12390.xml
Compensation Information Provided by the Regulated Entities.	2010-05-10	https://www.federalregister.gov/documents/full_text/xml/2010/05/10/2010-11000.xml
mLINQS.	2014-08-01	https://www.federalregister.gov/documents/full_text/xml/2014/08/01/2014-18274.xml
Reviewer/Proposal File and Associated Records.	2004-05-12	https://www.federalregister.gov/documents/full_text/xml/2004/05/12/04-10802.xml
DHS/CBP-007—Border Crossing Information (BCI) 	2013-05-28	https://www.federalregister.gov/documents/full_text/xml/2013/05/28/2013-12388.xml
Continuous Evaluation Records for Personnel Security.	2014-07-30	https://www.federalregister.gov/documents/full_text/xml/2014/07/30/2014-17944.xml
Interoperability Layer Service (IoLS).	2014-02-27	https://www.federalregister.gov/documents/full_text/xml/2014/02/27/2014-04246.xml
Freedom of Information Act (FOIA) and Privacy Act (PA) Case Files.	2014-07-17	https://www.federalregister.gov/documents/full_text/xml/2014/07/17/2014-16766.xml
Deployed Theater Accountability System	2014-02-26	https://www.federalregister.gov/documents/full_text/xml/2014/02/26/2014-04150.xml
CFPB Site Badge and Visitor Management Systems	2012-09-13	https://www.federalregister.gov/documents/full_text/xml/2012/09/13/2012-22500.xml
Representative Disqualification, Suspension and Non-Recognition Information File, Social Security Administration, Office of the General Counsel.	2010-05-10	https://www.federalregister.gov/documents/full_text/xml/2010/05/10/2010-10668.xml
Financial Transaction Data (December 28, 2007, 72 FR 73781)	2013-05-24	https://www.federalregister.gov/documents/full_text/xml/2013/05/24/2013-12414.xml
PC-18—Peace Corps, Former Peace Corps Volunteers and Staff Database.	2014-07-16	https://www.federalregister.gov/documents/full_text/xml/2014/07/16/2014-16676.xml
Asset Disposition and Management System (ADAMS-VBSP-P260).	2014-02-26	https://www.federalregister.gov/documents/full_text/xml/2014/02/26/2014-04203.xml
Labor Hours, Project and Workload Records (March 4, 2011, 76 FR 12076).	2014-07-15	https://www.federalregister.gov/documents/full_text/xml/2014/07/15/2014-16516.xml
Privacy Act Request/Amendment Files and Tracking System. 	2008-04-02	https://www.federalregister.gov/documents/full_text/xml/2008/04/02/E8-6829.xml
DLA Fire and Emergency Services Program Records.	2010-05-07	https://www.federalregister.gov/documents/full_text/xml/2010/05/07/2010-10840.xml
Patent, Copyright, and Data License Proffers, Infringement Claims, and Litigation Files (October 1, 2008, 73 FR 57084)	2014-07-14	https://www.federalregister.gov/documents/full_text/xml/2014/07/14/2014-16393.xml
GSA's Customer Engagement Organization	2014-02-21	https://www.federalregister.gov/documents/full_text/xml/2014/02/21/2014-03658.xml
Biographies of OSD and WHS Officials.	2004-05-11	https://www.federalregister.gov/documents/full_text/xml/2004/05/11/04-10596.xml
Freedom of Information Act Program Files (December 8, 2005, 70 FR 72996)	2014-07-11	https://www.federalregister.gov/documents/full_text/xml/2014/07/11/2014-16258.xml
Delete entry and replace with “National Geospatial-Intelligence Agency Enterprise Workforce System.”	2013-05-24	https://www.federalregister.gov/documents/full_text/xml/2013/05/24/2013-12432.xml
Special Use Permits—Interior, NPS-1	2014-02-18	https://www.federalregister.gov/documents/full_text/xml/2014/02/18/2014-03433.xml
NSA/CSS Morale, Welfare, and Recreation (MWR) and Non-appropriated Fund Instrumentality (NAFI) Files.	2010-05-07	https://www.federalregister.gov/documents/full_text/xml/2010/05/07/2010-10843.xml
Private Relief Legislation. 	2008-04-01	https://www.federalregister.gov/documents/full_text/xml/2008/04/01/E8-6633.xml
U.S. Army Claims Service Management Information System (August 1, 2008, 73 FR 44974)	2014-07-11	https://www.federalregister.gov/documents/full_text/xml/2014/07/11/2014-16203.xml
Automated Installation Entry Control System/Visitor Center Enrollment System.	2010-05-07	https://www.federalregister.gov/documents/full_text/xml/2010/05/07/2010-10850.xml
Security/Access Badges and Automated Installation Entry System (AIE) Records (October 1, 2008, 73 FR 57074)	2014-07-11	https://www.federalregister.gov/documents/full_text/xml/2014/07/11/2014-16205.xml
DON Family and Bachelor Housing Program. 	2008-04-01	https://www.federalregister.gov/documents/full_text/xml/2008/04/01/E8-6635.xml
Department of Defense Suicide Event Report (DoDSER) System.	2010-05-06	https://www.federalregister.gov/documents/full_text/xml/2010/05/06/2010-10671.xml
Enterprise Blood Management System (EBMS)	2014-07-11	https://www.federalregister.gov/documents/full_text/xml/2014/07/11/2014-16208.xml
DHS FEMA-012 Suspicious Activity Reporting. 	2014-07-11	https://www.federalregister.gov/documents/full_text/xml/2014/07/11/2014-16112.xml
Defense Eligibility Records.	2004-05-11	https://www.federalregister.gov/documents/full_text/xml/2004/05/11/04-10597.xml
Law Enforcement Defense Data Exchange.	2010-05-06	https://www.federalregister.gov/documents/full_text/xml/2010/05/06/2010-10672.xml
DHS/ICE-014 Homeland Security Investigations Forensic Laboratory (HSI-FL)	2013-05-16	https://www.federalregister.gov/documents/full_text/xml/2013/05/16/2013-11722.xml
Badge and Access Control System Records	2010-05-06	https://www.federalregister.gov/documents/full_text/xml/2010/05/06/2010-10673.xml
Health Education Assistance Loan (HEAL) program.	2014-06-26	https://www.federalregister.gov/documents/full_text/xml/2014/06/26/2014-14928.xml
Medical Situational Awareness in the Theater (MSAT).	2011-10-12	https://www.federalregister.gov/documents/full_text/xml/2011/10/12/2011-26306.xml
Administrative Grievance Files. 	2008-04-01	https://www.federalregister.gov/documents/full_text/xml/2008/04/01/E8-6637.xml
EEOC Personnel Security Files. 	2008-03-31	https://www.federalregister.gov/documents/full_text/xml/2008/03/31/E8-6619.xml
DHS/FEMA-002 Quality Assurance Recording System (QARS).	2014-06-20	https://www.federalregister.gov/documents/full_text/xml/2014/06/20/2014-14079.xml
Health Professional Scholarship Program, and Visual Impairment and Orientation and Mobility Professional Scholarship Program—VA.	2013-05-10	https://www.federalregister.gov/documents/full_text/xml/2013/05/10/2013-11158.xml
Department of the Navy (DON) Military Awards System	2010-05-05	https://www.federalregister.gov/documents/full_text/xml/2010/05/05/2010-10541.xml
Requests for Accommodation from Members of the Public (RAMP).	2014-06-17	https://www.federalregister.gov/documents/full_text/xml/2014/06/17/2014-14042.xml
“Child Care Subsidy Program—VA”	2012-09-05	https://www.federalregister.gov/documents/full_text/xml/2012/09/05/2012-21792.xml
Immigration and Enforcement Operational Records (ENFORCE). 	2010-05-03	https://www.federalregister.gov/documents/full_text/xml/2010/05/03/2010-10286.xml
{E"=>"Call Detail Management Information Report."}	2008-03-27	https://www.federalregister.gov/documents/full_text/xml/2008/03/27/E8-6232.xml
Compensation, Pension, Education and Rehabilitation Records-VA., 64. The name and address of a VA beneficiary, and other information as is reasonably necessary to identify such beneficiary, who has been adjudicated as incompetent under 38 CFR 3.353, may be provided to the Attorney General of the United States or his/her designee, for use by the Department of Justice in the National Instant Criminal Background Check System (NICS) mandated by the Brady Handgun Violence Prevention Act, Pub. L. 103-159., {}	2005-06-13	https://www.federalregister.gov/documents/full_text/xml/2005/06/13/E5-3046.xml
Health Affairs Survey and Study Data Base.	2010-04-29	https://www.federalregister.gov/documents/full_text/xml/2010/04/29/2010-9893.xml
Department of Veterans Affairs Identity Management System (VAIDMS) 	2008-03-26	https://www.federalregister.gov/documents/full_text/xml/2008/03/26/E8-6120.xml
Office Functional Files (June 16, 2006, 71 FR 34899)	2014-06-16	https://www.federalregister.gov/documents/full_text/xml/2014/06/16/2014-13909.xml
Trade Transparency Analysis and Research (TTAR) System 	2012-09-04	https://www.federalregister.gov/documents/full_text/xml/2012/09/04/2012-21691.xml
